countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm
NGA,2016-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,28800.0,91.43,2016,100.0,288.0
NGA,2016-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,15304.0,48.58,2016,50.0,306.08
NGA,2016-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25680.0,81.52,2016,100.0,256.8
NGA,2016-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,235.0,0.75,2016,1.0,235.0
NGA,2016-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,13632.0,43.28,2016,50.0,272.64
NGA,2016-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,28840.0,91.56,2016,100.0,288.4
NGA,2016-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15420.0,48.95,2016,100.0,154.2
NGA,2016-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15500.0,49.21,2016,100.0,155.0
NGA,2016-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16800.6,53.34,2016,50.0,336.01199999999994
NGA,2016-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14920.0,47.37,2016,100.0,149.2
NGA,2016-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,14600.0,46.35,2016,100.0,146.0
NGA,2016-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,15604.0,49.54,2016,50.0,312.08
NGA,2016-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,34600.0,109.84,2016,100.0,346.0
NGA,2016-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,235.0,0.75,2016,1.0,235.0
NGA,2016-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,432.0,1.37,2016,1.0,432.0
NGA,2016-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14640.0,46.48,2016,50.0,292.8
NGA,2016-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,24400.0,77.46,2016,100.0,244.0
NGA,2016-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15116.0,47.99,2016,100.0,151.16
NGA,2016-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,15156.0,48.11,2016,100.0,151.56
NGA,2016-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14688.0,46.63,2016,50.0,293.76
NGA,2016-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,189.66,0.6,2016,1.0,189.66
NGA,2016-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,189.55,0.6,2016,1.0,189.55
NGA,2016-09-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1127.0,3.57,2016,2.7,417.4074074074074
NGA,2016-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,17650.0,55.94,2016,100.0,176.5
NGA,2016-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,18025.0,57.13,2016,100.0,180.25
NGA,2016-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,37550.0,119.02,2016,100.0,375.5
NGA,2016-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,15555.0,49.3,2016,100.0,155.55
NGA,2016-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,16520.0,52.36,2016,100.0,165.2
NGA,2016-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16200.0,51.35,2016,50.0,324.0
NGA,2016-09-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.49,2016,2.8,392.8571428571429
NGA,2016-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1162.0,3.68,2016,2.8,415.0
NGA,2016-09-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,800.0,2.54,2016,2.7,296.2962962962963
NGA,2016-09-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,781.0,2.48,2016,2.7,289.25925925925924
NGA,2016-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000.0,3.17,2016,2.8,357.14285714285717
NGA,2016-09-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,733.0,2.32,2016,2.7,271.48148148148147
NGA,2016-09-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.8,2016,2.8,428.5714285714286
NGA,2016-09-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,810.0,2.57,2016,2.7,300.0
NGA,2016-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,12050.0,38.19,2016,100.0,120.5
NGA,2016-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17525.0,55.55,2016,50.0,350.5
NGA,2016-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,29375.0,93.11,2016,100.0,293.75
NGA,2016-09-15,Borno,Maiduguri,Monday,2397,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1088.0,3.45,2016,2.8,388.5714285714286
NGA,2016-09-15,Borno,Maiduguri,Tashan Bama,2398,11.81,13.18,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.44,2016,2.7,285.55555555555554
NGA,2016-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,17750.0,56.26,2016,100.0,177.5
NGA,2016-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,23750.0,75.28,2016,100.0,237.5
NGA,2016-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,11800.0,37.4,2016,100.0,118.0
NGA,2016-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25500.0,80.82,2016,100.0,255.0
NGA,2016-09-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,159.0,0.5,2016,1.0,159.0
NGA,2016-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9500.0,30.11,2016,100.0,95.0
NGA,2016-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17900.0,56.74,2016,50.0,358.0
NGA,2016-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25000.0,79.24,2016,100.0,250.0
NGA,2016-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9120.0,28.91,2016,100.0,91.2
NGA,2016-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,10880.0,34.48,2016,100.0,108.8
NGA,2016-09-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25000.0,79.24,2016,100.0,250.0
NGA,2016-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,13650.0,43.26,2016,100.0,136.5
NGA,2016-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,10790.0,34.2,2016,100.0,107.9
NGA,2016-09-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17100.0,54.2,2016,50.0,342.0
NGA,2016-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,196.0,0.62,2016,1.0,196.0
NGA,2016-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,233.0,0.74,2016,1.0,233.0
NGA,2016-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,12720.0,40.32,2016,100.0,127.2
NGA,2016-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,12705.0,40.27,2016,100.0,127.05
NGA,2016-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,14510.0,45.99,2016,50.0,290.2
NGA,2016-09-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,24685.0,78.24,2016,100.0,246.85
NGA,2016-09-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,17425.0,55.23,2016,100.0,174.25
NGA,2016-09-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17700.0,56.1,2016,50.0,354.0
NGA,2016-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,12750.0,40.41,2016,100.0,127.5
NGA,2016-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16150.0,51.19,2016,50.0,323.0
NGA,2016-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,35000.0,110.94,2016,100.0,350.0
NGA,2016-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,453.0,1.44,2016,1.0,453.0
NGA,2016-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,13350.0,42.31,2016,100.0,133.5
NGA,2016-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,50 KG,actual,Wholesale,NGN,13075.0,41.44,2016,50.0,261.5
NGA,2016-09-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,15850.0,50.24,2016,50.0,317.0
NGA,2016-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,16225.0,51.43,2016,100.0,162.25
NGA,2016-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16500.0,52.3,2016,50.0,330.0
NGA,2016-09-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,24450.0,77.5,2016,100.0,244.5
NGA,2016-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,12380.0,39.24,2016,100.0,123.8
NGA,2016-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,12515.0,39.67,2016,100.0,125.15
NGA,2016-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17115.0,54.25,2016,50.0,342.3
NGA,2016-09-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25620.0,81.2,2016,100.0,256.2
NGA,2016-10-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1127.0,3.71,2016,2.7,417.4074074074074
NGA,2016-10-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18000.0,59.21,2016,50.0,360.0
NGA,2016-10-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9575.0,31.5,2016,100.0,95.75
NGA,2016-10-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,10060.0,33.09,2016,100.0,100.6
NGA,2016-10-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16200.0,53.29,2016,50.0,324.0
NGA,2016-10-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,21600.0,71.05,2016,100.0,216.0
NGA,2016-10-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.62,2016,2.8,392.8571428571429
NGA,2016-10-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.54,2016,2.7,285.55555555555554
NGA,2016-10-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1016.0,3.34,2016,2.8,362.8571428571429
NGA,2016-10-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,766.0,2.52,2016,2.7,283.7037037037037
NGA,2016-10-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1100.0,3.62,2016,2.8,392.8571428571429
NGA,2016-10-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.95,2016,2.8,428.5714285714286
NGA,2016-10-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1126.0,3.7,2016,2.8,402.14285714285717
NGA,2016-10-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.54,2016,2.7,285.55555555555554
NGA,2016-10-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,10750.0,35.36,2016,100.0,107.5
NGA,2016-10-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,10750.0,35.36,2016,100.0,107.5
NGA,2016-10-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,17775.0,58.47,2016,50.0,355.5
NGA,2016-10-15,Borno,Maiduguri,Tashan Bama,2398,11.81,13.18,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.54,2016,2.7,285.55555555555554
NGA,2016-10-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,11000.0,36.18,2016,100.0,110.0
NGA,2016-10-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,11125.0,36.6,2016,100.0,111.25
NGA,2016-10-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,21500.0,70.72,2016,100.0,215.0
NGA,2016-10-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,11700.0,38.49,2016,100.0,117.0
NGA,2016-10-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25000.0,82.24,2016,100.0,250.0
NGA,2016-10-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,229.0,0.75,2016,1.0,229.0
NGA,2016-10-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9900.0,32.57,2016,100.0,99.0
NGA,2016-10-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,9855.0,32.42,2016,100.0,98.55
NGA,2016-10-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18000.0,59.21,2016,50.0,360.0
NGA,2016-10-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,8710.0,28.65,2016,100.0,87.1
NGA,2016-10-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,8735.0,28.73,2016,100.0,87.35
NGA,2016-10-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16300.0,53.62,2016,50.0,326.0
NGA,2016-10-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,22650.0,74.51,2016,100.0,226.5
NGA,2016-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,12750.0,41.94,2016,100.0,127.5
NGA,2016-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,12850.0,42.27,2016,100.0,128.5
NGA,2016-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,29625.0,97.45,2016,100.0,296.25
NGA,2016-10-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9390.0,30.89,2016,100.0,93.9
NGA,2016-10-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,196.0,0.64,2016,1.0,196.0
NGA,2016-10-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,233.0,0.77,2016,1.0,233.0
NGA,2016-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,226.0,0.74,2016,1.0,226.0
NGA,2016-10-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,11695.0,38.47,2016,100.0,116.95
NGA,2016-10-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,23315.0,76.69,2016,100.0,233.15
NGA,2016-10-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,14700.0,48.36,2016,100.0,147.0
NGA,2016-10-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,13450.0,44.24,2016,100.0,134.5
NGA,2016-10-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,18100.0,59.54,2016,50.0,362.0
NGA,2016-10-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,13800.0,45.39,2016,100.0,138.0
NGA,2016-10-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,33000.0,108.55,2016,100.0,330.0
NGA,2016-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,245.0,0.81,2016,1.0,245.0
NGA,2016-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,453.0,1.49,2016,1.0,453.0
NGA,2016-10-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,50 KG,actual,Wholesale,NGN,9775.0,32.15,2016,50.0,195.5
NGA,2016-10-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,23700.0,77.96,2016,100.0,237.0
NGA,2016-10-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,10600.0,34.87,2016,100.0,106.0
NGA,2016-10-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,11300.0,37.17,2016,100.0,113.0
NGA,2016-10-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,22950.0,75.49,2016,100.0,229.5
NGA,2016-11-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (white),67,KG,actual,Retail,NGN,163.13,0.54,2016,1.0,163.13
NGA,2016-11-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Maize (yellow),136,KG,actual,Retail,NGN,162.19,0.53,2016,1.0,162.19
NGA,2016-11-15,Abia,Oboma Ngwa,Aba,1967,5.15,7.36,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,1185.0,3.9,2016,2.7,438.88888888888886
NGA,2016-11-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,10592.0,34.82,2016,100.0,105.92
NGA,2016-11-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,24880.0,81.79,2016,100.0,248.8
NGA,2016-11-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1150.0,3.78,2016,2.8,410.7142857142857
NGA,2016-11-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,752.0,2.47,2016,2.7,278.5185185185185
NGA,2016-11-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1150.0,3.78,2016,2.8,410.7142857142857
NGA,2016-11-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.53,2016,2.7,285.55555555555554
NGA,2016-11-15,Borno,Konduga,Bolori Stores,3073,11.85,13.14,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2016,2.8,428.5714285714286
NGA,2016-11-15,Borno,Konduga,Bolori Stores,3073,11.85,13.14,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,771.0,2.53,2016,2.7,285.55555555555554
NGA,2016-11-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2016,2.8,428.5714285714286
NGA,2016-11-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,752.0,2.47,2016,2.7,278.5185185185185
NGA,2016-11-15,Borno,Maiduguri,Budum,2384,11.85,13.16,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1150.0,3.78,2016,2.8,410.7142857142857
NGA,2016-11-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1200.0,3.94,2016,2.8,428.5714285714286
NGA,2016-11-15,Borno,Maiduguri,Custom,2395,11.85,13.17,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,723.0,2.38,2016,2.7,267.77777777777777
NGA,2016-11-15,Borno,Maiduguri,Kusawam Shanu,2396,11.86,13.18,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,743.0,2.44,2016,2.7,275.18518518518516
