countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
AFG,2010-08-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,26.75,0.59
AFG,2010-08-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,19.05,0.42
AFG,2010-08-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,22.43,0.5
AFG,2010-08-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,34,0.75
AFG,2010-08-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17,0.38
AFG,2010-08-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,19.88,0.44
AFG,2010-08-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29,0.64
AFG,2010-08-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.25,0.34
AFG,2010-08-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,22.75,0.5
AFG,2010-09-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,44.3,1
AFG,2010-09-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17.2,0.39
AFG,2010-09-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27,0.61
AFG,2010-09-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,13.12,0.3
AFG,2010-09-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,34.5,0.78
AFG,2010-09-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,22,0.5
AFG,2010-09-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29.75,0.67
AFG,2010-09-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,14.25,0.32
AFG,2010-09-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,32,0.72
AFG,2010-09-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,11,0.25
AFG,2010-09-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Bread,55,KG,actual,Retail,AFN,30,0.68
AFG,2010-09-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,25,0.56
AFG,2010-09-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,12.32,0.28
AFG,2010-09-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,26.25,0.59
AFG,2010-09-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,28,0.63
AFG,2010-09-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,19,0.43
AFG,2010-09-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,23.1,0.52
AFG,2010-09-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,34,0.77
AFG,2010-09-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17,0.38
AFG,2010-09-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,21.25,0.48
AFG,2010-09-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29,0.65
AFG,2010-09-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,16,0.36
AFG,2010-09-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,24,0.54
AFG,2010-10-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,44.3,1.03
AFG,2010-10-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17.2,0.4
AFG,2010-10-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27,0.63
AFG,2010-10-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,12.25,0.28
AFG,2010-10-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,31.5,0.73
AFG,2010-10-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,22.75,0.53
AFG,2010-10-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29.25,0.68
AFG,2010-10-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.25,0.35
AFG,2010-10-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,32,0.74
AFG,2010-10-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,9,0.21
AFG,2010-10-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Bread,55,KG,actual,Retail,AFN,30,0.7
AFG,2010-10-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,26.5,0.62
AFG,2010-10-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,12.97,0.3
AFG,2010-10-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,27.12,0.63
AFG,2010-10-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,28,0.65
AFG,2010-10-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,19.88,0.46
AFG,2010-10-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,23.65,0.55
AFG,2010-10-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,34.25,0.8
AFG,2010-10-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17.5,0.41
AFG,2010-10-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,22.25,0.52
AFG,2010-10-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29.75,0.69
AFG,2010-10-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.75,0.37
AFG,2010-10-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,23.25,0.54
AFG,2010-11-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,44.3,1.03
AFG,2010-11-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,17.2,0.4
AFG,2010-11-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27,0.63
AFG,2010-11-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,13.38,0.31
AFG,2010-11-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,32,0.74
AFG,2010-11-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,23,0.53
AFG,2010-11-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,29.75,0.69
AFG,2010-11-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.75,0.37
AFG,2010-11-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27.5,0.64
AFG,2010-11-15,Ghor,Chaghcharan,Ghor,276,34.52,65.25,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,10.5,0.24
AFG,2010-11-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Bread,55,KG,actual,Retail,AFN,32.5,0.76
AFG,2010-11-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,26,0.6
AFG,2010-11-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,12.51,0.29
AFG,2010-11-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,26.5,0.62
AFG,2010-11-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Bread,55,KG,actual,Retail,AFN,37.23,0.87
AFG,2010-11-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,28,0.65
AFG,2010-11-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,20.5,0.48
AFG,2010-11-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,24.05,0.56
AFG,2010-11-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,35,0.81
AFG,2010-11-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,18,0.42
AFG,2010-11-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,22,0.51
AFG,2010-11-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,28.5,0.66
AFG,2010-11-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15,0.35
AFG,2010-11-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,20.5,0.48
AFG,2010-12-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,44.3,1.03
AFG,2010-12-15,Badakhshan,Faiz Abad,Fayzabad,266,37.12,70.58,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,18.6,0.43
AFG,2010-12-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27,0.63
AFG,2010-12-15,Balkh,Mazar-e-Sharif,Mazar,267,36.73,67.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,14.75,0.34
AFG,2010-12-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,32,0.74
AFG,2010-12-15,Daykundi,Nili,Nili,275,33.71,66.11,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,23,0.53
AFG,2010-12-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,30,0.7
AFG,2010-12-15,Faryab,Maymana,Maymana,269,35.92,64.78,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.5,0.36
AFG,2010-12-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Bread,55,KG,actual,Retail,AFN,34.38,0.8
AFG,2010-12-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,26.25,0.61
AFG,2010-12-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.06,0.35
AFG,2010-12-15,Hirat,Hirat,Hirat,270,34.35,62.2,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,27.13,0.63
AFG,2010-12-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,26.5,0.62
AFG,2010-12-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,20,0.46
AFG,2010-12-15,Kabul,Kabul,Kabul,271,34.52,69.18,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,24.13,0.56
AFG,2010-12-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Bread,55,KG,actual,Retail,AFN,35,0.81
AFG,2010-12-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,35,0.81
AFG,2010-12-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,18,0.42
AFG,2010-12-15,Kandahar,Kandahar,Kandahar,272,31.61,65.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,22,0.51
AFG,2010-12-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Rice (low quality),145,KG,actual,Retail,AFN,27,0.63
AFG,2010-12-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat,84,KG,actual,Retail,AFN,15.5,0.36
AFG,2010-12-15,Nangarhar,Jalalabad,Jalalabad,273,34.43,70.45,cereals and tubers,Wheat flour,58,KG,actual,Retail,AFN,21.83,0.51
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,46.87,0.53
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,179.49,2.03
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,202.88,2.29
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,190.72,2.15
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2260.27,25.53
AGO,2010-01-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,412.26,4.66
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,47.06,0.52
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,181.6,2.02
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,202.88,2.26
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,192.77,2.15
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2280.51,25.42
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,412.26,4.6
AGO,2010-02-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,273.12,3.04
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,47.78,0.53
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,182.45,2.03
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,209.76,2.34
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,201.28,2.24
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2310.92,25.76
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,412.26,4.6
AGO,2010-03-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,274.99,3.07
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,48.46,0.52
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,187.16,1.99
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,214.82,2.29
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,205.08,2.18
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2312.27,24.62
AGO,2010-04-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,414.57,4.41
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,48.69,0.53
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,188.41,2.04
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,215.85,2.33
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,207.74,2.25
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2312.35,25
AGO,2010-05-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,414.57,4.48
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,48.89,0.53
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,188.41,2.04
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,215.85,2.34
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,210.34,2.28
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2312.35,25.08
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,209.57,2.27
AGO,2010-06-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,414.57,4.5
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,49.24,0.53
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,193.97,2.1
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,219.21,2.37
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,210.98,2.29
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2323.08,25.16
AGO,2010-07-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,418.71,4.54
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,50,0.54
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,194.36,2.11
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,223.43,2.42
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,213.23,2.31
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2323.08,25.16
AGO,2010-08-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,422.89,4.58
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,50.37,0.56
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,196.04,2.17
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,223.43,2.47
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,219.98,2.43
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2373.82,26.24
AGO,2010-09-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,439.31,4.86
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,50.79,0.55
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,203.32,2.22
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,225.3,2.46
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,222.73,2.43
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2375.05,25.95
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,213.72,2.34
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,442.19,4.83
AGO,2010-10-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (soybean),306,L,actual,Retail,AOA,280.18,3.06
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,51.75,0.56
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,208.19,2.26
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,229.34,2.49
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,222.84,2.42
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2381.7,25.88
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,213.72,2.32
AGO,2010-11-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,444.17,4.83
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Bread,55,Unit,actual,Retail,AOA,52.51,0.57
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Cassava flour,74,900 G,actual,Retail,AOA,221.1,2.4
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,Maize flour,76,900 G,actual,Retail,AOA,232.09,2.52
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,cereals and tubers,"Rice (regular, milled)",80,900 G,actual,Retail,AOA,232.12,2.52
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,milk and dairy,Milk (powder),238,50 Pounds,actual,Retail,AOA,2458.13,26.7
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,miscellaneous food,Sugar (white),349,900 G,actual,Retail,AOA,217.96,2.37
AGO,2010-12-15,Luanda,Luanda,Luanda,2593,-8.84,13.23,oil and fats,Oil (palm),62,L,actual,Retail,AOA,445.93,4.84
